Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Late-demographic dividend;LTE;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2912.682785;2989.530606;3057.110924;3235.176887;3421.293871;3655.432469;3878.975054;4120.23654;4234.632532;4446.498984;4833.724168;5160.047443;5538.463753;6026.012907;6653.121564;7372.034605;8391.98197;9435.050092;10385.26326;10778.23278;11728.01776;12806.66582;13699.04112;14484.99324;15033.62829;15128.24639;15650.47623;16552.88373;17894.0809;19204.35483;19498.10077;22182.23805;24475.58294;26380.2249;28233.01135
Lithuania;LTU;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8946.885813;8709.655649;7021.978773;6050.585444;5615.091212;5967.191454;6419.664063;7102.881243;7796.787182;7856.706591;8465.943296;9456.873281;10497.26662;12085.95668;13097.43757;14514.78329;16446.9778;19113.98614;20735.70798;18167.6379;19827.94868;22701.55461;24566.8987;26563.3749;28005.79241;28853.99786;30772.67284;33591.55541;36491.93852;40563.83049;41262.72769;45873.52732;50498.3824;50914.86381;54413.96407
Luxembourg;LUX;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29929.05216;33168.42879;34085.82383;35874.70476;37526.26191;38319.76301;39707.46153;42477.73983;44267.17686;49844.67696;55124.29225;56141.77517;58575.67927;60199.8508;64694.43342;68787.85475;78878.02752;85129.18882;90970.7212;86873.25624;90346.06883;94475.03023;96636.42664;100925.012;105296.2846;107888.5784;113365.1761;114985.8422;116638.4142;121371.7399;122066.7391;136772.4438;143381.8975;142424.7299;150772.3588
Latvia;LVA;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7447.948529;6761.9303;4759.779885;4722.003985;5011.631799;5341.548106;5636.101582;6308.927111;6878.643084;7199.812116;7840.881479;8861.653457;9756.298008;10565.73351;11761.31415;13343.88945;15024.63615;17281.04226;18634.73096;16559.52278;17343.46587;18618.70154;20494.04648;21850.12664;22973.69328;24137.87644;25802.15558;27645.82262;29817.80473;32199.09604;32741.42077;36912.01306;39960.84434;41810.00653;43866.95927
Macao SAR - China;MAC;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27940.86711;28520.82777;31334.92284;32590.13457;33582.3895;34334.8047;34330.59452;34641.4453;33033.73575;32320.72624;34692.51865;36220.63498;39650.02133;44610.28803;56593.41344;60576.6177;67201.52093;75677.04592;76830.5859;79123.72701;99831.76634;121075.8437;133100.4311;149793.6951;145113.9474;108916.8626;107906.8157;120983.4929;129726.754;126160.4542;57220.81706;74177.78252;64373.92569;116491.3772;128267.6234
St. Martin (French part);MAF;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Morocco;MAR;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2776.82251;3025.00708;2979.068359;2979.286865;3314.781494;3152.427246;3551.256104;3502.008057;3740.359131;3800.629883;3930.223145;4268.869629;4436.428711;4741.061523;5024.694336;5274.741699;5780.618164;6057.935547;6437.063477;6628.57666;6848.66748;7274.147461;7307.612305;7542.098633;7237.277344;7799.092285;7853.17627;8115.120605;7801.098633;8046.229004;7704.849121;8623.265625;9283.925781;9842.888672;10305.05469
Monaco;MCO;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moldova;MDA;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6894.513723;5979.907891;4337.246802;4394.141859;3110.823008;3145.945805;3021.309883;3135.607025;2964.601517;2909.85035;3044.670506;3310.528826;3632.610918;3959.95151;4378.174758;4865.934564;5271.389704;5589.568508;6153.351521;5827.178889;6323.062879;6832.941565;7254.66249;8232.523805;8643.064314;9197.618382;10325.84049;11252.11355;11868.19555;13413.22329;13527.44131;15682.07033;16452.96212;17746.94055;18716.51339
Madagascar;MDG;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1165.820924;1095.986996;1100.578969;1115.767284;1104.261134;1110.652492;1118.769162;1142.301661;1161.750888;1194.150247;1235.787339;1298.563789;1121.087496;1218.835632;1279.546111;1342.519299;1416.404659;1493.37545;1577.338389;1479.8298;1463.876468;1475.170552;1463.617569;1473.403981;1498.839769;1496.611724;1561.519624;1546.880019;1546.595635;1612.297727;1490.323128;1577.432461;1716.978849;1808.44779;1883.537431
Maldives;MDV;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4527.593995;4604.029572;4881.127101;5137.910707;5520.41823;6223.482792;6686.994107;7225.928983;7710.318129;8161.996178;8526.28986;8235.802694;8822.517266;10065.48581;10769.77434;9704.443351;12075.14559;12851.79233;13778.81978;12265.79305;12797.32794;13726.32621;13988.59739;15264.09071;16722.52386;17875.09894;18769.50606;19767.88936;21899.4293;23077.21122;13425.36745;19052.62249;22880.51232;24735.07543;26542.70654
Mexico;MEX;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8578.161131;9078.921569;9470.004533;9040.826493;9466.257636;8933.086928;9496.106134;10182.50857;10756.2175;11030.52143;11704.38111;11738.72594;11761.88659;12066.16013;12657.81561;13260.23882;14541.67163;15031.86196;15680.57619;15192.62415;15908.86032;17266.81291;18004.79356;18170.26479;18820.79911;19075.33847;20104.58398;20488.71508;20921.47753;20964.27748;19354.12487;20782.58774;23379.73389;24854.58221;25688.0965
Marshall Islands;MHL;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2102.345226;2130.524332;2293.410975;2451.527275;2616.64852;2857.748317;2583.004354;2434.030601;2422.271948;2400.345491;2489.969438;2700.270546;2825.244799;2824.278834;2879.905897;3016.703244;3110.052256;3309.397541;3118.234671;3253.150859;3473.404699;3536.560042;3589.668804;3845.003575;3931.344106;4125.161693;4366.257642;4719.313049;5232.205249;6045.062408;6136.971197;6705.875292;7332.300208;7532.174773;8198.125633
Middle income;MIC;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2448.02638;2565.089297;2681.530745;2801.640456;2935.168359;3087.640258;3283.411975;3457.321336;3494.960877;3629.218645;3862.979574;4041.034746;4236.34306;4508.934587;4921.122348;5365.422175;5912.51456;6509.777066;6938.900022;7186.262373;7755.862237;8310.691951;8825.014513;9242.500201;9564.141179;9716.378159;10092.69514;10617.92523;11310.98634;11935.82779;11954.65709;13344.20391;14857.72763;16044.24161;17013.80058
North Macedonia;MKD;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5346.513001;5205.65442;5032.180718;4827.652296;4878.531893;4910.835513;5024.758449;5225.735723;5448.05722;5724.471736;6152.588261;6051.691015;6395.193475;6609.043278;7230.39505;7972.31077;8890.339795;9639.005488;10924.32767;11526.12448;11993.53151;12420.83167;12725.92583;13662.81058;14485.12426;15038.18595;16457.19424;17160.88944;18460.11936;20222.1972;19961.96459;22142.97287;24065.6148;24386.60989;26587.03259
Mali;MLI;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;823.2499445;932.3570029;904.4930073;935.5961638;970.5752154;978.6146359;1044.095669;1088.372804;1154.330694;1203.47647;1194.675034;1367.657579;1388.248139;1496.416468;1510.905281;1621.244453;1724.926222;1780.786441;1871.241687;1906.876757;1997.682944;2053.383136;2003.174781;2062.182613;2167.193712;2330.242939;2531.80497;2606.69608;2684.41122;2819.865823;2723.700948;2796.227938;3008.755546;3168.413347;3308.669489
Malta;MLT;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10078.76708;10777.11171;11421.33708;12094.55155;12929.37248;13940.17691;14655.33343;15461.81578;16217.79907;16898.54028;18210.60633;18437.07726;19532.02796;20815.41086;21568.69874;22227.41486;23224.01888;25012.5836;26653.89652;26767.97741;28912.36731;29426.03143;30716.19376;33138.16626;35205.79024;38379.01066;40999.07948;45763.15636;48177.35564;51391.84935;49987.3821;56802.01025;60484.73854;63074.74873;67364.18251
Myanmar;MMR;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;441.1032876;446.5831805;494.0844375;529.2082155;573.291924;617.8961014;661.2180606;701.6279901;741.8174716;824.781054;948.7482852;1068.825905;1203.826307;1384.528518;1600.841056;1860.454132;2152.867309;2458.857464;2748.079213;3039.799823;3348.128895;3579.40483;3845.152842;4143.630127;4376.388333;4458.690544;4459.539814;4706.432489;5581.276955;6101.372458;5740.990458;5178.447182;5731.937879;5953.357352;5997.465163
Montenegro;MNE;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5797.259001;6168.474314;5683.257325;6002.576411;6772.288185;7100.306352;7341.278441;7842.50753;8313.654163;10458.66245;12462.20814;13816.57292;13021.75949;13633.69883;14466.24329;13845.69014;14837.22698;15323.49137;16271.98616;18110.21961;19568.50547;21368.27699;23958.27759;20827.27644;23842.06192;27594.8982;30596.59724;33379.64326
Mongolia;MNG;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3479.287345;3183.184779;2951.02362;2928.837994;3021.360943;3228.973698;3310.16087;3449.23436;3554.768867;3663.727112;3739.696669;3888.855286;4083.384222;4399.365379;4941.826637;5406.14342;5977.196887;6678.054744;7296.580737;7119.394242;7531.625574;8861.820529;10151.7218;10442.38505;10900.23052;10458.30272;10511.38311;11096.03756;12317.48243;13604.97894;13693.17981;14792.25091;16401.98948;18004.85121;19097.73142
Northern Mariana Islands;MNP;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mozambique;MOZ;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;296.0385087;314.9300388;291.9893328;321.278519;326.4416845;320.5998903;349.7319387;387.0590443;422.2672816;468.2086685;471.9673298;532.6273102;580.0409214;619.9875107;673.3457173;721.4117619;798.3876676;861.9876827;916.1558502;951.4854538;1000.241149;1063.655433;1075.877861;1113.752528;1165.828266;1317.88786;1379.1074;1282.74966;1325.586956;1388.79707;1411.620402;1457.235409;1581.944194;1677.681023;1699.705034
Mauritania;MRT;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2070.290628;2115.853682;2121.857687;2208.572611;2113.658383;2305.755195;2435.946467;2325.349106;2354.93829;2410.674484;2303.666397;2279.727115;2295.80501;2446.698178;2570.294049;2809.035081;3341.707184;3278.276614;3235.997822;3158.744143;3177.844366;3270.862513;3464.976611;3831.04711;3865.142587;3977.611713;4682.702597;5353.066088;5429.232231;5610.132367;5740.739597;5836.565808;6484.827927;6946.193933;7271.340405
Mauritius;MUS;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5008.069468;5349.021672;5751.053404;6113.660732;6412.064116;6768.744335;7203.759856;7648.395016;8118.171453;8341.29548;9139.703671;9582.341029;9819.99036;10530.75073;11211.64764;11699.24763;12587.97176;13607.3327;14563.88875;15099.35024;15913.90992;16877.46517;17249.89328;18225.23757;19066.44305;20011.33331;21670.4566;22595.72908;23068.24097;24027.11893;21326.2244;22737.57294;26556.07686;28923.35295;31050.93396
Malawi;MWI;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;671.5034303;731.9404749;673.8159772;745.6821833;691.6261344;825.4541257;884.456347;915.279225;941.0514964;960.710823;974.3101375;924.0563683;931.2835075;979.0389779;1032.802139;1070.93591;1124.438269;1230.563854;1311.449998;1387.789916;1457.605683;1516.211183;1464.04324;1558.112247;1505.551904;1403.084512;1409.958027;1380.232636;1363.794456;1450.010081;1513.459908;1687.593582;1778.305821;1829.507689;1859.447961
Malaysia;MYS;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6886.633125;7582.569431;8223.802959;9018.062494;9806.471791;10720.25347;11709.267;12469.35901;11398.09871;11979.67971;13027.27334;13071.58141;13656.04589;14387.24849;15415.80634;16371.42608;17426.36117;18616.80708;19479.87996;18922.64595;20193.40929;21324.3595;22638.54069;23160.89245;24306.52123;24526.39427;25285.82135;26415.59602;27793.56742;28933.9283;27474.73614;29822.84918;34366.22848;36416.54019;38728.94303
North America;NAC;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23525.8246;23933.84951;24943.97387;25898.00762;27194.63698;28177.42132;29384.33501;30849.09615;32212.704;33862.6369;35650.16957;36460.40352;37310.44962;38792.70987;40962.3936;43361.24904;45502.01435;47221.8054;47768.07691;46376.93159;47800.99313;49199.80166;50775.27788;52403.75807;54217.97724;55636.68965;56828.12604;58871.9596;61572.55059;63726.41334;62778.63484;69833.49488;76374.81794;80412.92545;83613.36622
Namibia;NAM;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3875.470432;4191.707934;4451.935644;4344.624521;4376.065452;4509.129729;4611.758;4764.340781;4851.592294;4961.124327;5128.614336;5196.150098;5433.269027;5692.633738;6479.76369;6766.599812;7373.758222;7874.931445;8124.815179;8079.383923;8538.199954;9002.230045;9363.766323;9699.208378;10365.30906;10465.89206;10200.13926;9887.939355;9853.735336;9609.485557;9354.131367;9709.099306;10662.7017;11251.23703;11686.60206
New Caledonia;NCL;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Niger;NER;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;739.108851;737.5289213;745.8043101;742.1071808;747.5756777;756.5455886;745.810844;745.1055239;801.0469397;783.1838771;764.2818851;809.3871869;832.4693644;836.9784406;832.1251966;888.3042625;935.1753294;954.8922801;1010.431846;998.7925015;1057.511003;1064.419174;1161.789083;1137.769041;1161.325157;1172.191788;1188.557092;1208.1461;1275.996439;1419.168051;1496.8335;1585.59922;1839.969097;1875.153068;2015.022821
Nigeria;NGA;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016.634247;2037.76751;2124.223388;2074.604131;2026.212009;2013.40022;2081.163018;2123.236173;2145.706032;2131.839931;2229.065778;2349.441856;2677.28602;2851.043988;3111.14016;3322.014198;3533.046847;3762.203464;3981.658117;4209.218532;4474.607051;4676.408151;4737.106744;4973.785276;5252.15095;5189.453972;5022.333267;4996.894728;5083.172331;5362.408308;5353.705549;5491.700341;5948.726147;6207.421378;6439.812922
Nicaragua;NIC;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1978.566342;1995.077392;2002.639096;1997.712476;2064.16921;2187.03442;2324.781742;2417.986183;2497.4494;2672.492284;2806.259379;2916.551683;2948.229798;3046.108683;3255.485159;3455.992737;3657.967497;3891.49985;4044.376122;3879.669882;4042.220713;4324.710072;4507.943029;4710.572432;5067.74639;5448.89226;5882.366452;6225.347026;5935.166936;5981.108764;6274.094567;7119.169234;7796.69362;8319.979441;8708.799831
Netherlands;NLD;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19190.22818;20163.55964;20816.93758;21428.48297;22398.6757;23464.76138;24554.94971;26055.52173;27746.98713;29316.26348;31887.85346;33262.98238;34568.45933;34290.75505;35965.5468;37778.48644;41216.88407;44205.04498;46714.34543;44935.74575;45306.30781;47004.13707;47653.34017;49622.05196;49751.30929;50970.34848;53162.27916;56037.56799;58819.26091;62345.25385;62596.6302;68573.56488;77152.22376;78305.28884;84218.45864
Norway;NOR;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18448.55264;19567.25333;20609.24068;21569.25027;23012.11229;24344.30047;26816.31384;28603.36705;28198.43177;30573.73422;36986.4942;37833.48041;38056.24043;38684.70968;42672.93753;47966.86401;54369.17665;56181.30457;62072.75399;55618.63376;58219.61435;62460.09082;65774.35207;67377.92623;66332.46144;60754.18169;59280.1992;64589.55592;70253.84637;70939.60552;67110.60457;88984.13867;123150.1729;100437.3267;101031.5875
Nepal;NPL;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.5541091;888.9148212;920.1815086;951.9103708;1026.083701;1058.207476;1110.221927;1161.981761;1186.924856;1233.661411;1316.829409;1388.470455;1390.43707;1453.183658;1542.449476;1627.839156;1717.786118;1809.323712;1942.152997;2028.957408;2139.227494;2247.997429;2465.834694;2658.021969;2901.197521;2957.305591;2976.125137;3604.708259;3956.124611;4260.673732;4235.574623;4546.2297;5102.992311;5395.208201;5736.621343
Nauru;NRU;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16442.82173;13451.41608;11324.27598;9646.28851;9438.653197;8848.559839;7927.910544;7332.467149;6540.169292;6203.759827;5920.35268;5665.540629;5204.532175;5334.563277;5241.126503;5392.131155;6030.364262;4826.375803;5928.485821;5623.977627;5667.939681;6581.543598;8260.605046;8500.654551;9858.203339;10020.37775;10371.3963;9770.049045;9740.428512;10639.5058;10941.66367;12196.64515;13346.98403;13829.91894;14326.80232
New Zealand;NZL;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14871.4551;14560.45005;14937.45431;15964.25624;17111.15052;17885.35371;18441.63455;19127.30041;19319.98356;20579.36592;21500.62929;22521.04094;23306.27954;23987.36889;25096.68588;25677.41908;27744.06172;29353.50063;29895.64517;30756.22396;31292.95276;32738.98844;33054.89368;36262.70473;37331.31557;37578.02761;39988.92509;42243.50845;42527.27841;45197.52639;45354.15616;47996.67988;53647.34281;53854.19963;55093.53608
OECD members;OED;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16676.24488;17289.09602;17902.75027;18378.44369;19191.88159;19963.59187;20843.76097;21790.53959;22375.45706;23250.3971;24685.76731;25460.18048;26244.64856;27027.53737;28463.67268;29811.71309;31804.54325;33368.37669;34238.22701;33300.86787;34569.00759;36018.94497;36990.17067;38335.8613;39484.13481;40630.40002;42008.00306;43631.34077;45295.82282;47291.00423;46436.20512;50780.34531;56289.17554;58425.94271;61050.05776
Oman;OMN;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26904.00221;28108.66144;29772.90443;30986.52626;31924.7751;33598.33315;34660.62481;36808.93479;36665.64185;36791.57668;39443.26074;41679.01509;41511.02853;40934.69572;42141.6369;43672.52032;46091.18224;48626.92204;52841.18895;55127.46777;55667.46878;52393.31358;49989.44251;47013.47309;44235.83363;36058.16661;33333.86359;33619.4989;37780.33083;37250.61108;35163.32818;38719.45877;42616.3349;41851.18796;41664.1795
Pakistan;PAK;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1895.26267;1991.57964;2132.019417;2160.189667;2223.514284;2314.907985;2400.634517;2398.013575;2419.077854;2474.816477;2565.199588;2643.766275;2687.829936;2821.73137;3048.357091;3292.602233;3514.813652;3672.185275;3721.332936;3777.090986;3785.701135;3879.597769;4046.598488;4173.938586;4312.9907;4480.263135;4630.731507;4789.536466;4979.373496;5037.534016;5048.021306;5367.273647;5920.274307;6036.641925;6286.979927
Panama;PAN;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5136.526064;5688.366859;6164.733705;6518.340802;6707.615246;6827.518618;6420.512571;6894.69106;7407.549865;7748.83599;8097.295783;8197.15763;8370.303371;8800.566641;9591.602883;10511.02203;11684.55503;13332.86611;14705.37145;14765.73802;15572.57872;17473.76514;19473.25148;21923.67509;24376.08087;27245.27885;30276.70884;33533.32601;32463.54036;33239.73323;27017.00337;30932.76278;36245.14566;39803.31895;41404.76243
Peru;PER;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3366.656961;3483.538981;3472.230659;3666.233189;4123.041876;4434.672452;4555.769595;4844.098199;4791.405701;4847.398267;5011.945407;5086.422478;5382.566413;5656.858161;6037.520251;6559.5433;7213.59606;7982.050084;8820.139011;8916.595775;9713.358633;10462.57704;10757.15222;11290.55474;11517.73717;11600.3874;12066.54607;12591.85629;13078.23235;13563.53729;12563.30381;15280.55121;16669.15615;17011.2278;17802.41825
Philippines;PHL;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2607.965745;2620.704377;2628.587545;2684.276594;2799.779882;2925.961014;3082.30966;3221.39171;3160.364748;3228.75117;3365.558335;3468.898883;3580.382455;3761.496246;4037.171938;4289.052237;4578.706309;4923.197186;5144.335782;5157.278251;5489.235435;5705.435912;6094.268373;6372.833821;6688.739612;6894.267022;7382.667584;7773.798536;8357.743579;8924.101164;8238.36802;8857.789951;10131.34637;10985.82926;11794.13755
Palau;PLW;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9604.248702;10179.26808;9516.36178;8343.802042;8927.049614;9857.845073;10794.17102;10951.22922;11042.11726;10382.35939;10191.70708;10998.82441;11639.2179;11395.2932;12063.8577;12867.53318;13400.74765;14216.37508;13905.26942;13183.26298;13448.93328;14682.76678;15410.46138;15297.61926;16244.77752;17685.05961;17747.6069;17461.77776;17879.44983;18227.26702;17367.26764;15663.17159;16581.02179;17531.69265;
Papua New Guinea;PNG;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1703.235708;1868.818271;2100.461901;2450.955876;2557.718638;2435.650412;2578.192203;2432.071614;2284.933581;2279.546543;2195.957833;2167.758886;2125.387201;2141.940887;2186.540082;2321.909162;2443.802252;2622.374687;2583.480943;2692.435093;2911.892032;2918.543918;3025.855996;3109.895372;3499.548468;3669.738716;3812.710351;3923.171977;3909.91573;4059.828602;3899.577192;3976.903801;4419.61927;4667.835671;4888.554831
Poland;POL;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6180.985688;5920.677521;6188.891198;6555.735906;7035.257484;7709.490211;8307.205672;8965.018894;9520.081918;10080.68804;10718.91054;11176.4716;11841.26841;12330.47271;13414.85739;13935.55731;15208.12662;16833.85226;18372.37645;19290.12047;20993.24956;22808.50553;23728.14568;24433.89143;25459.73923;26995.34087;28359.69273;30170.2819;32345.10661;35882.36551;37089.30043;41059.58478;46077.38556;46757.54018;50378.06418
Pre-demographic dividend;PRE;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1465.481898;1491.468444;1531.333597;1533.827041;1520.228357;1553.687122;1632.224647;1736.430641;1850.723782;1919.618608;2029.994929;2102.054198;2169.41765;2088.418634;2363.353055;2503.953916;2663.342638;2817.680223;2970.177668;3033.265962;3174.979091;3284.540167;3350.521274;3489.027081;3581.023654;3411.456384;3408.156001;3504.94253;3690.837132;3851.269951;3730.093483;4006.29508;4364.732185;4504.006311;4637.776009
Puerto Rico (US);PRI;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13409.93693;14082.92546;14964.35441;15896.11738;16758.75013;17723.98283;18260.04989;19301.20354;20479.5638;21779.45007;22938.03023;24881.97738;25467.36072;25967.78148;28993.07351;29350.30606;29955.58126;30587.99904;30782.45396;30533.6809;30908.79866;31697.21886;32077.61785;32279.40003;32391.06703;32323.54565;32245.84843;31866.62407;33706.59152;36217.72044;36858.60852;40559.47481;45327.51019;47433.23763;50155.54102
Korea - Dem. People's Rep.;PRK;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Portugal;PRT;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11771.91632;12730.94517;13173.16863;13193.73392;13568.92172;14396.84233;14916.44483;15785.79165;16686.94267;17718.15157;18879.05821;19530.67853;20356.6473;20852.24043;21478.42973;22725.27749;24682.56462;25738.93691;26665.8373;26458.1097;27295.10356;26803.23369;26476.21828;27966.08743;28764.5255;29615.95609;31589.26956;32970.83954;34896.79934;37865.56036;35966.7128;38657.66772;44557.28105;47426.48809;50616.59309
Paraguay;PRY;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5636.78807;5872.940329;5951.800799;6233.76114;6542.408177;6966.447733;7040.019164;7298.842318;7226.700957;7079.866492;6937.17672;6916.493308;6924.183349;7275.93316;7685.658148;8006.709782;8560.739251;9178.944216;9867.396953;9801.649331;10893.31492;11441.76368;10954.32516;12137.00819;12607.07216;12679.05748;13329.13734;13977.34278;14139.09313;14149.59852;14308.87877;15406.16706;16347.0435;17564.49124;18523.68102
West Bank and Gaza;PSE;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2201.108242;2301.801075;2268.51947;2530.239161;2851.633098;3052.456558;2782.513885;2515.154529;2178.863065;2469.379804;3013.739419;3371.90248;3354.428466;3485.612718;3713.132159;3950.279783;4120.860663;4494.731323;5214.648654;5287.847461;5381.63691;5769.982366;6062.232748;6106.64574;6215.816473;6508.448351;5956.286201;5663.121607;6163.248978;5950.020062;4371.111359
